municipio,ano_mes,passageiros
SETUBINHA,2024-07,0.0
SINOP,2021-01,6943.0
SINOP,2021-02,4983.0
SINOP,2021-03,4380.0
SINOP,2021-04,2091.0
SINOP,2021-05,3412.0
SINOP,2021-06,4457.0
SINOP,2021-07,8861.0
SINOP,2021-08,10561.0
SINOP,2021-09,9801.0
SINOP,2021-10,9572.0
SINOP,2021-11,9636.0
SINOP,2021-12,11952.0
SINOP,2022-01,8573.0
SINOP,2022-02,8494.0
SINOP,2022-03,9238.0
SINOP,2022-04,10461.0
SINOP,2022-05,13391.0
SINOP,2022-06,10877.0
SINOP,2022-07,15320.0
SINOP,2022-08,16352.0
SINOP,2022-09,14192.0
SINOP,2022-10,13896.0
SINOP,2022-11,13765.0
SINOP,2022-12,19143.0
SINOP,2023-01,16572.0
SINOP,2023-02,13047.0
SINOP,2023-03,16006.0
SINOP,2023-04,13951.0
SINOP,2023-05,13948.0
SINOP,2023-06,13023.0
SINOP,2023-07,13340.0
SINOP,2023-08,14126.0
SINOP,2023-09,12035.0
SINOP,2023-10,12622.0
SINOP,2023-11,14220.0
SINOP,2023-12,16005.0
SINOP,2024-01,15042.0
SINOP,2024-02,14094.0
SINOP,2024-03,16115.0
SINOP,2024-04,16979.0
SINOP,2024-05,18122.0
SINOP,2024-06,16689.0
SINOP,2024-07,17131.0
SINOP,2024-08,16933.0
SINOP,2024-09,16331.0
SINOP,2024-10,16404.0
SINOP,2024-11,17420.0
SINOP,2024-12,18839.0
SINOP,2025-01,17553.0
SINOP,2025-02,16057.0
SINOP,2025-03,18400.0
SINOP,2025-04,17414.0
SINOP,2025-05,18466.0
SINOP,2025-06,17762.0
SINOP,2025-07,21433.0
SINOP,2025-08,22211.0
SINOP,2025-09,19184.0
SINOP,2025-10,19872.0
SINOP,2025-11,19044.0
SINOP,2025-12,20701.0
SOBRAL,2022-11,0.0
SOBRAL,2022-12,3.0
SOBRAL,2023-01,20.0
SOBRAL,2023-02,11.0
SOBRAL,2023-09,6.0
SOBRAL,2023-10,5.0
SOBRAL,2023-11,3.0
SOBRAL,2024-01,4.0
SOBRAL,2024-02,1.0
SOBRAL,2024-03,2.0
SOBRAL,2024-04,1.0
SOBRAL,2024-05,1.0
SOBRAL,2024-06,5.0
SOBRAL,2024-07,2.0
SOBRAL,2024-08,9.0
SOBRAL,2024-09,4.0
SOBRAL,2024-10,4.0
SOBRAL,2024-11,12.0
SOBRAL,2024-12,5.0
SOBRAL,2025-01,2.0
SOROCABA,2021-02,0.0
SOROCABA,2021-04,0.0
SOROCABA,2021-06,0.0
SOROCABA,2021-08,0.0
SOROCABA,2021-09,0.0
SOROCABA,2021-10,0.0
SOROCABA,2021-11,0.0
SOROCABA,2021-12,0.0
SOROCABA,2022-03,0.0
SOROCABA,2022-04,0.0
SOROCABA,2022-05,0.0
SOROCABA,2022-07,0.0
SOROCABA,2022-11,0.0
SOROCABA,2023-02,0.0
SOROCABA,2023-03,0.0
SOROCABA,2023-04,0.0
SOROCABA,2023-05,0.0
SOROCABA,2023-08,0.0
SOROCABA,2024-01,0.0
SOROCABA,2024-02,0.0
SOROCABA,2024-03,0.0
SOROCABA,2024-04,0.0
SOROCABA,2024-05,0.0
SOROCABA,2024-06,0.0
SOROCABA,2024-08,0.0
SOROCABA,2025-03,0.0
SOROCABA,2025-08,116.0
SOROCABA,2025-09,63.0
SOROCABA,2025-10,51.0
SOROCABA,2025-11,0.0
SOROCABA,2025-12,0.0
SORRISO,2021-01,1249.0
SORRISO,2021-02,1031.0
SORRISO,2021-03,173.0
SORRISO,2021-10,969.0
SORRISO,2021-11,2490.0
SORRISO,2021-12,2726.0
SORRISO,2022-01,1731.0
SORRISO,2022-02,942.0
SORRISO,2022-03,2278.0
SORRISO,2022-04,1987.0
SORRISO,2022-05,2506.0
SORRISO,2022-06,2312.0
SORRISO,2022-07,3360.0
SORRISO,2022-08,2228.0
SORRISO,2022-09,1866.0
SORRISO,2022-10,1689.0
SORRISO,2022-11,1878.0
SORRISO,2022-12,1985.0
SORRISO,2023-01,2007.0
SORRISO,2023-02,1970.0
SORRISO,2023-03,2368.0
SORRISO,2023-04,2326.0
SORRISO,2023-05,2300.0
SORRISO,2023-06,2139.0
SORRISO,2023-07,2106.0
SORRISO,2023-08,2429.0
SORRISO,2023-09,1820.0
SORRISO,2023-10,1956.0
SORRISO,2023-11,1308.0
SORRISO,2023-12,1901.0
SORRISO,2024-01,1523.0
SORRISO,2024-02,1327.0
SORRISO,2024-03,2022.0
SORRISO,2024-04,1668.0
SORRISO,2024-05,1706.0
SORRISO,2024-06,1344.0
SORRISO,2024-07,1890.0
SORRISO,2024-08,2015.0
SORRISO,2024-09,1524.0
SORRISO,2024-10,1619.0
SORRISO,2024-11,988.0
SORRISO,2024-12,2166.0
SORRISO,2025-01,1788.0
SORRISO,2025-02,2031.0
SORRISO,2025-03,2133.0
SORRISO,2025-04,2452.0
SORRISO,2025-05,2632.0
SORRISO,2025-06,1990.0
SORRISO,2025-07,1614.0
SORRISO,2025-08,1845.0
SORRISO,2025-09,2364.0
SORRISO,2025-10,2524.0
SORRISO,2025-11,2554.0
SORRISO,2025-12,2521.0
SÃO BENEDITO,2022-11,0.0
SÃO BENEDITO,2022-12,9.0
SÃO BENEDITO,2023-01,20.0
SÃO BENEDITO,2023-02,8.0
SÃO BENEDITO,2023-03,5.0
SÃO BENEDITO,2023-04,5.0
SÃO BENEDITO,2023-05,11.0
SÃO BENEDITO,2023-06,18.0
SÃO BENEDITO,2023-07,41.0
SÃO BENEDITO,2023-08,19.0
SÃO BENEDITO,2023-09,30.0
SÃO BENEDITO,2023-10,28.0
SÃO BENEDITO,2023-11,6.0
SÃO BENEDITO,2023-12,4.0
SÃO BENEDITO,2024-01,24.0
SÃO BENEDITO,2024-02,10.0
SÃO BENEDITO,2024-03,10.0
SÃO BENEDITO,2024-04,6.0
SÃO BENEDITO,2024-05,10.0
SÃO BENEDITO,2024-06,4.0
SÃO BENEDITO,2024-07,18.0
SÃO BENEDITO,2024-08,6.0
SÃO BENEDITO,2024-09,10.0
SÃO BENEDITO,2024-10,17.0
SÃO BENEDITO,2024-11,18.0
SÃO BENEDITO,2024-12,7.0
SÃO BENEDITO,2025-01,4.0
SÃO BENEDITO,2025-02,4.0
SÃO BORJA,2021-08,38.0
SÃO BORJA,2021-09,23.0
SÃO BORJA,2021-10,74.0
SÃO BORJA,2021-11,38.0
SÃO BORJA,2021-12,78.0
SÃO BORJA,2022-01,56.0
SÃO BORJA,2022-02,49.0
SÃO BORJA,2022-03,63.0
SÃO BORJA,2022-04,60.0
SÃO BORJA,2022-05,40.0
SÃO BORJA,2022-06,32.0
SÃO BORJA,2022-07,42.0
SÃO CARLOS,2021-01,0.0
SÃO CARLOS,2021-02,0.0
SÃO CARLOS,2021-03,0.0
SÃO CARLOS,2021-04,0.0
SÃO CARLOS,2021-05,0.0
SÃO CARLOS,2021-06,0.0
SÃO CARLOS,2021-07,0.0
SÃO CARLOS,2021-08,0.0
SÃO CARLOS,2021-09,0.0
SÃO CARLOS,2021-10,0.0
SÃO CARLOS,2021-11,0.0
SÃO CARLOS,2021-12,0.0
SÃO CARLOS,2022-01,0.0
SÃO CARLOS,2022-02,0.0
SÃO CARLOS,2022-03,0.0
SÃO CARLOS,2022-04,0.0
SÃO CARLOS,2022-05,0.0
SÃO CARLOS,2022-06,0.0
SÃO CARLOS,2022-07,0.0
SÃO CARLOS,2022-08,0.0
SÃO CARLOS,2022-09,0.0
SÃO CARLOS,2022-10,0.0
SÃO CARLOS,2022-11,0.0
SÃO CARLOS,2022-12,0.0
SÃO CARLOS,2023-01,0.0
SÃO CARLOS,2023-02,0.0
SÃO CARLOS,2023-03,0.0
SÃO CARLOS,2023-04,0.0
SÃO CARLOS,2023-05,0.0
SÃO CARLOS,2023-06,0.0
SÃO CARLOS,2023-07,0.0
SÃO CARLOS,2023-08,0.0
SÃO CARLOS,2023-09,0.0
SÃO CARLOS,2023-10,0.0
SÃO CARLOS,2023-11,0.0
SÃO CARLOS,2023-12,0.0
SÃO CARLOS,2024-01,0.0
SÃO CARLOS,2024-02,0.0
SÃO CARLOS,2024-03,0.0
SÃO CARLOS,2024-04,0.0
SÃO CARLOS,2024-05,0.0
SÃO CARLOS,2024-06,0.0
SÃO CARLOS,2024-07,0.0
SÃO CARLOS,2024-08,0.0
SÃO CARLOS,2024-09,0.0
SÃO CARLOS,2024-10,0.0
SÃO CARLOS,2024-11,0.0
SÃO CARLOS,2024-12,0.0
SÃO CARLOS,2025-01,0.0
SÃO CARLOS,2025-02,0.0
SÃO CARLOS,2025-03,0.0
SÃO CARLOS,2025-04,0.0
SÃO CARLOS,2025-05,0.0
SÃO CARLOS,2025-06,0.0
SÃO CARLOS,2025-07,0.0
SÃO CARLOS,2025-08,0.0
SÃO CARLOS,2025-09,0.0
SÃO CARLOS,2025-10,0.0
SÃO CARLOS,2025-11,0.0
SÃO CARLOS,2025-12,0.0
SÃO FÉLIX DO ARAGUAIA,2021-01,36.0
SÃO FÉLIX DO ARAGUAIA,2021-02,44.0
SÃO FÉLIX DO ARAGUAIA,2021-03,76.0
SÃO FÉLIX DO ARAGUAIA,2021-04,48.0
SÃO FÉLIX DO ARAGUAIA,2021-05,54.0
SÃO FÉLIX DO ARAGUAIA,2021-06,54.0
SÃO FÉLIX DO ARAGUAIA,2021-07,58.0
SÃO FÉLIX DO ARAGUAIA,2021-08,59.0
SÃO FÉLIX DO ARAGUAIA,2021-09,30.0
SÃO FÉLIX DO ARAGUAIA,2021-10,9.0
SÃO FÉLIX DO ARAGUAIA,2021-11,39.0
SÃO FÉLIX DO ARAGUAIA,2021-12,20.0
SÃO FÉLIX DO ARAGUAIA,2022-01,16.0
SÃO FÉLIX DO ARAGUAIA,2022-02,4.0
SÃO FÉLIX DO ARAGUAIA,2022-03,28.0
SÃO FÉLIX DO ARAGUAIA,2022-04,33.0
SÃO FÉLIX DO ARAGUAIA,2022-05,18.0
SÃO FÉLIX DO ARAGUAIA,2022-06,19.0
SÃO FÉLIX DO ARAGUAIA,2022-07,23.0
SÃO GABRIEL DA CACHOEIRA,2021-01,703.0
SÃO GABRIEL DA CACHOEIRA,2021-02,494.0
SÃO GABRIEL DA CACHOEIRA,2021-03,565.0
SÃO GABRIEL DA CACHOEIRA,2021-04,469.0
SÃO GABRIEL DA CACHOEIRA,2021-05,570.0
SÃO GABRIEL DA CACHOEIRA,2021-06,596.0
SÃO GABRIEL DA CACHOEIRA,2021-07,657.0
SÃO GABRIEL DA CACHOEIRA,2021-08,1237.0
SÃO GABRIEL DA CACHOEIRA,2021-09,1226.0
SÃO GABRIEL DA CACHOEIRA,2021-10,1172.0
SÃO GABRIEL DA CACHOEIRA,2021-11,1389.0
SÃO GABRIEL DA CACHOEIRA,2021-12,1360.0
SÃO GABRIEL DA CACHOEIRA,2022-01,1151.0
SÃO GABRIEL DA CACHOEIRA,2022-02,786.0
SÃO GABRIEL DA CACHOEIRA,2022-03,831.0
SÃO GABRIEL DA CACHOEIRA,2022-04,876.0
SÃO GABRIEL DA CACHOEIRA,2022-05,720.0
SÃO GABRIEL DA CACHOEIRA,2022-06,654.0
SÃO GABRIEL DA CACHOEIRA,2022-07,1096.0
SÃO GABRIEL DA CACHOEIRA,2022-08,744.0
SÃO GABRIEL DA CACHOEIRA,2022-09,769.0
SÃO GABRIEL DA CACHOEIRA,2022-10,514.0
SÃO GABRIEL DA CACHOEIRA,2022-11,837.0
SÃO GABRIEL DA CACHOEIRA,2022-12,876.0
SÃO GABRIEL DA CACHOEIRA,2023-01,788.0
SÃO GABRIEL DA CACHOEIRA,2023-02,604.0
SÃO GABRIEL DA CACHOEIRA,2023-03,515.0
SÃO GABRIEL DA CACHOEIRA,2023-04,694.0
SÃO GABRIEL DA CACHOEIRA,2023-05,778.0
SÃO GABRIEL DA CACHOEIRA,2023-06,735.0
SÃO GABRIEL DA CACHOEIRA,2023-07,987.0
SÃO GABRIEL DA CACHOEIRA,2023-08,870.0
SÃO GABRIEL DA CACHOEIRA,2023-09,815.0
SÃO GABRIEL DA CACHOEIRA,2023-10,637.0
SÃO GABRIEL DA CACHOEIRA,2023-11,817.0
SÃO GABRIEL DA CACHOEIRA,2023-12,937.0
SÃO GABRIEL DA CACHOEIRA,2024-01,979.0
SÃO GABRIEL DA CACHOEIRA,2024-02,789.0
SÃO GABRIEL DA CACHOEIRA,2024-03,804.0
SÃO GABRIEL DA CACHOEIRA,2024-04,660.0
SÃO GABRIEL DA CACHOEIRA,2024-05,679.0
SÃO GABRIEL DA CACHOEIRA,2024-06,846.0
SÃO GABRIEL DA CACHOEIRA,2024-07,835.0
SÃO GABRIEL DA CACHOEIRA,2024-08,781.0
SÃO GABRIEL DA CACHOEIRA,2024-09,735.0
SÃO GABRIEL DA CACHOEIRA,2024-10,772.0
SÃO GABRIEL DA CACHOEIRA,2024-11,910.0
SÃO GABRIEL DA CACHOEIRA,2024-12,994.0
SÃO GABRIEL DA CACHOEIRA,2025-01,943.0
SÃO GABRIEL DA CACHOEIRA,2025-02,844.0
SÃO GABRIEL DA CACHOEIRA,2025-03,1095.0
SÃO GABRIEL DA CACHOEIRA,2025-04,888.0
SÃO GABRIEL DA CACHOEIRA,2025-05,957.0
SÃO GABRIEL DA CACHOEIRA,2025-06,815.0
SÃO GABRIEL DA CACHOEIRA,2025-07,1163.0
SÃO GABRIEL DA CACHOEIRA,2025-08,974.0
SÃO GABRIEL DA CACHOEIRA,2025-09,1090.0
SÃO GABRIEL DA CACHOEIRA,2025-10,1060.0
SÃO GABRIEL DA CACHOEIRA,2025-11,1062.0
SÃO GABRIEL DA CACHOEIRA,2025-12,1063.0
SÃO GONÇALO DO AMARANTE,2021-01,105278.0
SÃO GONÇALO DO AMARANTE,2021-02,63146.0
SÃO GONÇALO DO AMARANTE,2021-03,51515.0
SÃO GONÇALO DO AMARANTE,2021-04,30805.0
SÃO GONÇALO DO AMARANTE,2021-05,46202.0
SÃO GONÇALO DO AMARANTE,2021-06,57988.0
SÃO GONÇALO DO AMARANTE,2021-07,95678.0
SÃO GONÇALO DO AMARANTE,2021-08,84331.0
SÃO GONÇALO DO AMARANTE,2021-09,79874.0
SÃO GONÇALO DO AMARANTE,2021-10,89599.0
SÃO GONÇALO DO AMARANTE,2021-11,89662.0
SÃO GONÇALO DO AMARANTE,2021-12,99235.0
SÃO GONÇALO DO AMARANTE,2022-01,133664.0
SÃO GONÇALO DO AMARANTE,2022-02,89410.0
SÃO GONÇALO DO AMARANTE,2022-03,95141.0
SÃO GONÇALO DO AMARANTE,2022-04,78614.0
SÃO GONÇALO DO AMARANTE,2022-05,79111.0
SÃO GONÇALO DO AMARANTE,2022-06,74307.0
SÃO GONÇALO DO AMARANTE,2022-07,106059.0
SÃO GONÇALO DO AMARANTE,2022-08,104096.0
SÃO GONÇALO DO AMARANTE,2022-09,89842.0
SÃO GONÇALO DO AMARANTE,2022-10,99224.0
SÃO GONÇALO DO AMARANTE,2022-11,94099.0
SÃO GONÇALO DO AMARANTE,2022-12,97085.0
SÃO GONÇALO DO AMARANTE,2023-01,140001.0
SÃO GONÇALO DO AMARANTE,2023-02,96894.0
SÃO GONÇALO DO AMARANTE,2023-03,98210.0
SÃO GONÇALO DO AMARANTE,2023-04,82382.0
SÃO GONÇALO DO AMARANTE,2023-05,83590.0
SÃO GONÇALO DO AMARANTE,2023-06,75559.0
SÃO GONÇALO DO AMARANTE,2023-07,94760.0
SÃO GONÇALO DO AMARANTE,2023-08,91091.0
SÃO GONÇALO DO AMARANTE,2023-09,85340.0
SÃO GONÇALO DO AMARANTE,2023-10,84843.0
SÃO GONÇALO DO AMARANTE,2023-11,86920.0
SÃO GONÇALO DO AMARANTE,2023-12,92130.0
SÃO GONÇALO DO AMARANTE,2024-01,126433.0
SÃO GONÇALO DO AMARANTE,2024-02,95200.0
SÃO GONÇALO DO AMARANTE,2024-03,88401.0
SÃO GONÇALO DO AMARANTE,2024-04,82302.0
SÃO GONÇALO DO AMARANTE,2024-05,83474.0
SÃO GONÇALO DO AMARANTE,2024-06,85468.0
SÃO GONÇALO DO AMARANTE,2024-07,107814.0
SÃO GONÇALO DO AMARANTE,2024-08,101447.0
SÃO GONÇALO DO AMARANTE,2024-09,96982.0
SÃO GONÇALO DO AMARANTE,2024-10,101827.0
SÃO GONÇALO DO AMARANTE,2024-11,102204.0
SÃO GONÇALO DO AMARANTE,2024-12,100149.0
SÃO GONÇALO DO AMARANTE,2025-01,126103.0
SÃO GONÇALO DO AMARANTE,2025-02,98446.0
SÃO GONÇALO DO AMARANTE,2025-03,101318.0
SÃO GONÇALO DO AMARANTE,2025-04,84544.0
SÃO GONÇALO DO AMARANTE,2025-05,85972.0
SÃO GONÇALO DO AMARANTE,2025-06,84702.0
SÃO GONÇALO DO AMARANTE,2025-07,104088.0
SÃO GONÇALO DO AMARANTE,2025-08,100305.0
SÃO GONÇALO DO AMARANTE,2025-09,89756.0
SÃO GONÇALO DO AMARANTE,2025-10,98059.0
SÃO GONÇALO DO AMARANTE,2025-11,102687.0
SÃO GONÇALO DO AMARANTE,2025-12,102431.0
SÃO JOSÉ DO RIO PRETO,2021-01,17160.0
SÃO JOSÉ DO RIO PRETO,2021-02,13054.0
SÃO JOSÉ DO RIO PRETO,2021-03,9201.0
SÃO JOSÉ DO RIO PRETO,2021-04,7066.0
SÃO JOSÉ DO RIO PRETO,2021-05,10900.0
SÃO JOSÉ DO RIO PRETO,2021-06,11663.0
SÃO JOSÉ DO RIO PRETO,2021-07,16660.0
SÃO JOSÉ DO RIO PRETO,2021-08,17522.0
SÃO JOSÉ DO RIO PRETO,2021-09,22273.0
SÃO JOSÉ DO RIO PRETO,2021-10,24438.0
SÃO JOSÉ DO RIO PRETO,2021-11,25086.0
SÃO JOSÉ DO RIO PRETO,2021-12,29673.0
SÃO JOSÉ DO RIO PRETO,2022-01,25299.0
SÃO JOSÉ DO RIO PRETO,2022-02,18655.0
SÃO JOSÉ DO RIO PRETO,2022-03,24787.0
SÃO JOSÉ DO RIO PRETO,2022-04,22605.0
SÃO JOSÉ DO RIO PRETO,2022-05,23469.0
SÃO JOSÉ DO RIO PRETO,2022-06,21764.0
SÃO JOSÉ DO RIO PRETO,2022-07,30215.0
SÃO JOSÉ DO RIO PRETO,2022-08,29099.0
SÃO JOSÉ DO RIO PRETO,2022-09,29268.0
SÃO JOSÉ DO RIO PRETO,2022-10,30526.0
SÃO JOSÉ DO RIO PRETO,2022-11,27513.0
SÃO JOSÉ DO RIO PRETO,2022-12,30953.0
SÃO JOSÉ DO RIO PRETO,2023-01,28727.0
SÃO JOSÉ DO RIO PRETO,2023-02,23509.0
SÃO JOSÉ DO RIO PRETO,2023-03,28488.0
SÃO JOSÉ DO RIO PRETO,2023-04,30222.0
SÃO JOSÉ DO RIO PRETO,2023-05,30669.0
SÃO JOSÉ DO RIO PRETO,2023-06,29337.0
SÃO JOSÉ DO RIO PRETO,2023-07,32498.0
SÃO JOSÉ DO RIO PRETO,2023-08,33063.0
SÃO JOSÉ DO RIO PRETO,2023-09,32027.0
SÃO JOSÉ DO RIO PRETO,2023-10,32174.0
SÃO JOSÉ DO RIO PRETO,2023-11,28148.0
SÃO JOSÉ DO RIO PRETO,2023-12,29966.0
SÃO JOSÉ DO RIO PRETO,2024-01,30893.0
SÃO JOSÉ DO RIO PRETO,2024-02,24180.0
SÃO JOSÉ DO RIO PRETO,2024-03,28856.0
SÃO JOSÉ DO RIO PRETO,2024-04,28792.0
SÃO JOSÉ DO RIO PRETO,2024-05,29271.0
SÃO JOSÉ DO RIO PRETO,2024-06,31399.0
SÃO JOSÉ DO RIO PRETO,2024-07,34531.0
SÃO JOSÉ DO RIO PRETO,2024-08,36194.0
SÃO JOSÉ DO RIO PRETO,2024-09,31946.0
SÃO JOSÉ DO RIO PRETO,2024-10,34039.0
SÃO JOSÉ DO RIO PRETO,2024-11,31062.0
SÃO JOSÉ DO RIO PRETO,2024-12,35036.0
SÃO JOSÉ DO RIO PRETO,2025-01,34341.0
SÃO JOSÉ DO RIO PRETO,2025-02,29096.0
SÃO JOSÉ DO RIO PRETO,2025-03,35727.0
SÃO JOSÉ DO RIO PRETO,2025-04,36885.0
SÃO JOSÉ DO RIO PRETO,2025-05,38791.0
SÃO JOSÉ DO RIO PRETO,2025-06,37269.0
SÃO JOSÉ DO RIO PRETO,2025-07,39973.0
SÃO JOSÉ DO RIO PRETO,2025-08,42761.0
SÃO JOSÉ DO RIO PRETO,2025-09,40029.0
SÃO JOSÉ DO RIO PRETO,2025-10,40797.0
SÃO JOSÉ DO RIO PRETO,2025-11,36735.0
SÃO JOSÉ DO RIO PRETO,2025-12,37474.0
SÃO JOSÉ DOS CAMPOS,2021-01,1.0
SÃO JOSÉ DOS CAMPOS,2021-02,0.0
SÃO JOSÉ DOS CAMPOS,2021-03,0.0
SÃO JOSÉ DOS CAMPOS,2021-05,0.0
SÃO JOSÉ DOS CAMPOS,2021-06,0.0
SÃO JOSÉ DOS CAMPOS,2021-07,18.0
SÃO JOSÉ DOS CAMPOS,2021-08,0.0
SÃO JOSÉ DOS CAMPOS,2021-09,0.0
SÃO JOSÉ DOS CAMPOS,2021-10,0.0
SÃO JOSÉ DOS CAMPOS,2021-11,0.0
SÃO JOSÉ DOS CAMPOS,2021-12,4.0
SÃO JOSÉ DOS CAMPOS,2022-01,26.0
SÃO JOSÉ DOS CAMPOS,2022-02,15.0
SÃO JOSÉ DOS CAMPOS,2022-03,0.0
SÃO JOSÉ DOS CAMPOS,2022-04,0.0
SÃO JOSÉ DOS CAMPOS,2022-05,0.0
SÃO JOSÉ DOS CAMPOS,2022-06,0.0
SÃO JOSÉ DOS CAMPOS,2022-07,0.0
SÃO JOSÉ DOS CAMPOS,2022-08,0.0
SÃO JOSÉ DOS CAMPOS,2022-09,0.0
SÃO JOSÉ DOS CAMPOS,2022-11,0.0
SÃO JOSÉ DOS CAMPOS,2022-12,0.0
SÃO JOSÉ DOS CAMPOS,2023-01,0.0
SÃO JOSÉ DOS CAMPOS,2023-02,0.0
SÃO JOSÉ DOS CAMPOS,2023-03,0.0
SÃO JOSÉ DOS CAMPOS,2023-04,0.0
SÃO JOSÉ DOS CAMPOS,2023-05,0.0
SÃO JOSÉ DOS CAMPOS,2023-06,0.0
SÃO JOSÉ DOS CAMPOS,2023-07,0.0
SÃO JOSÉ DOS CAMPOS,2023-08,0.0
SÃO JOSÉ DOS CAMPOS,2023-09,0.0
SÃO JOSÉ DOS CAMPOS,2023-10,0.0
SÃO JOSÉ DOS CAMPOS,2023-11,0.0
SÃO JOSÉ DOS CAMPOS,2023-12,0.0
SÃO JOSÉ DOS CAMPOS,2024-01,0.0
SÃO JOSÉ DOS CAMPOS,2024-02,0.0
SÃO JOSÉ DOS CAMPOS,2024-03,179.0
SÃO JOSÉ DOS CAMPOS,2024-04,1512.0
SÃO JOSÉ DOS CAMPOS,2024-05,1608.0
SÃO JOSÉ DOS CAMPOS,2024-06,1174.0
SÃO JOSÉ DOS CAMPOS,2024-07,2578.0
SÃO JOSÉ DOS CAMPOS,2024-08,1143.0
SÃO JOSÉ DOS CAMPOS,2024-09,1629.0
SÃO JOSÉ DOS CAMPOS,2024-10,1476.0
SÃO JOSÉ DOS CAMPOS,2024-11,1176.0
SÃO JOSÉ DOS CAMPOS,2024-12,1177.0
SÃO JOSÉ DOS CAMPOS,2025-01,637.0
SÃO JOSÉ DOS CAMPOS,2025-02,795.0
SÃO JOSÉ DOS CAMPOS,2025-03,1034.0
SÃO JOSÉ DOS CAMPOS,2025-04,948.0
SÃO JOSÉ DOS CAMPOS,2025-05,1292.0
SÃO JOSÉ DOS CAMPOS,2025-06,1330.0
SÃO JOSÉ DOS CAMPOS,2025-07,1328.0
SÃO JOSÉ DOS CAMPOS,2025-08,2138.0
SÃO JOSÉ DOS CAMPOS,2025-09,2009.0
SÃO JOSÉ DOS CAMPOS,2025-10,1948.0
SÃO JOSÉ DOS CAMPOS,2025-11,1864.0
SÃO JOSÉ DOS CAMPOS,2025-12,2181.0
SÃO JOSÉ DOS PINHAIS,2021-01,126440.0
SÃO JOSÉ DOS PINHAIS,2021-02,103850.0
SÃO JOSÉ DOS PINHAIS,2021-03,65544.0
SÃO JOSÉ DOS PINHAIS,2021-04,60542.0
SÃO JOSÉ DOS PINHAIS,2021-05,84434.0
SÃO JOSÉ DOS PINHAIS,2021-06,94827.0
SÃO JOSÉ DOS PINHAIS,2021-07,126020.0
SÃO JOSÉ DOS PINHAIS,2021-08,129201.0
SÃO JOSÉ DOS PINHAIS,2021-09,155361.0
SÃO JOSÉ DOS PINHAIS,2021-10,176873.0
SÃO JOSÉ DOS PINHAIS,2021-11,191687.0
SÃO JOSÉ DOS PINHAIS,2021-12,212843.0
SÃO JOSÉ DOS PINHAIS,2022-01,174182.0
SÃO JOSÉ DOS PINHAIS,2022-02,134734.0
SÃO JOSÉ DOS PINHAIS,2022-03,178826.0
SÃO JOSÉ DOS PINHAIS,2022-04,185854.0
SÃO JOSÉ DOS PINHAIS,2022-05,201920.0
SÃO JOSÉ DOS PINHAIS,2022-06,189378.0
SÃO JOSÉ DOS PINHAIS,2022-07,226078.0
SÃO JOSÉ DOS PINHAIS,2022-08,222969.0
SÃO JOSÉ DOS PINHAIS,2022-09,215811.0
SÃO JOSÉ DOS PINHAIS,2022-10,216396.0
SÃO JOSÉ DOS PINHAIS,2022-11,228055.0
SÃO JOSÉ DOS PINHAIS,2022-12,220749.0
SÃO JOSÉ DOS PINHAIS,2023-01,207425.0
SÃO JOSÉ DOS PINHAIS,2023-02,179618.0
SÃO JOSÉ DOS PINHAIS,2023-03,222506.0
SÃO JOSÉ DOS PINHAIS,2023-04,217011.0
SÃO JOSÉ DOS PINHAIS,2023-05,236426.0
SÃO JOSÉ DOS PINHAIS,2023-06,218878.0
SÃO JOSÉ DOS PINHAIS,2023-07,253932.0
SÃO JOSÉ DOS PINHAIS,2023-08,249557.0
SÃO JOSÉ DOS PINHAIS,2023-09,234169.0
SÃO JOSÉ DOS PINHAIS,2023-10,228322.0
SÃO JOSÉ DOS PINHAIS,2023-11,238250.0
SÃO JOSÉ DOS PINHAIS,2023-12,248066.0
SÃO JOSÉ DOS PINHAIS,2024-01,213855.0
SÃO JOSÉ DOS PINHAIS,2024-02,187719.0
SÃO JOSÉ DOS PINHAIS,2024-03,239767.0
SÃO JOSÉ DOS PINHAIS,2024-04,232550.0
SÃO JOSÉ DOS PINHAIS,2024-05,230952.0
SÃO JOSÉ DOS PINHAIS,2024-06,223241.0
SÃO JOSÉ DOS PINHAIS,2024-07,249519.0
SÃO JOSÉ DOS PINHAIS,2024-08,239634.0
SÃO JOSÉ DOS PINHAIS,2024-09,243498.0
SÃO JOSÉ DOS PINHAIS,2024-10,239827.0
SÃO JOSÉ DOS PINHAIS,2024-11,238333.0
SÃO JOSÉ DOS PINHAIS,2024-12,240565.0
SÃO JOSÉ DOS PINHAIS,2025-01,223218.0
SÃO JOSÉ DOS PINHAIS,2025-02,214997.0
SÃO JOSÉ DOS PINHAIS,2025-03,243580.0
SÃO JOSÉ DOS PINHAIS,2025-04,241851.0
SÃO JOSÉ DOS PINHAIS,2025-05,258223.0
SÃO JOSÉ DOS PINHAIS,2025-06,246202.0
SÃO JOSÉ DOS PINHAIS,2025-07,267786.0
SÃO JOSÉ DOS PINHAIS,2025-08,255253.0
SÃO JOSÉ DOS PINHAIS,2025-09,255406.0
SÃO JOSÉ DOS PINHAIS,2025-10,260088.0
SÃO JOSÉ DOS PINHAIS,2025-11,260726.0
SÃO JOSÉ DOS PINHAIS,2025-12,273002.0
SÃO JOÃO DA BOA VISTA,2024-07,0.0
